DAY,HOUR,EXPORT_PRICE(R$/MWh),IMPORT_PRICE(R$/MWh)
03/04/19, 3, 261.899, 268.5
03/04/19, 4, 259.4595, 268.5
03/04/19, 5, 260.6075, 268.5
03/04/19, 6, 259.89, 268.5
03/04/19, 7, 258.5985, 268.5
03/04/19, 8, 263.4775, 268.5
03/04/19, 9, 259.603, 268.5
03/04/19, 10, 263.908, 268.5
03/04/19, 11, 258.742, 268.5
03/04/19, 12, 264.6255, 268.5
03/04/19, 13, 263.4775, 268.5
03/04/19, 14, 260.751, 268.5
03/04/19, 15, 261.1815, 268.5
03/04/19, 16, 259.603, 268.5
03/04/19, 17, 264.195, 268.5
03/04/19, 18, 261.4685, 268.5
03/04/19, 19, 259.603, 268.5
03/04/19, 20, 258.168, 268.5
03/04/19, 21, 262.186, 268.5
03/04/19, 22, 258.455, 268.5
03/04/19, 23, 263.908, 268.5
04/04/19, 0, 263.4814, 268.24
04/04/19, 1, 258.7228, 268.24
04/04/19, 2, 261.751, 268.24
04/04/19, 3, 258.4344, 268.24
04/04/19, 4, 259.8764, 268.24
04/04/19, 5, 261.8952, 268.24
04/04/19, 6, 263.0488, 268.24
04/04/19, 7, 262.9046, 268.24
04/04/19, 8, 261.6068, 268.24
04/04/19, 9, 258.146, 268.24
04/04/19, 10, 262.1836, 268.24
04/04/19, 11, 264.4908, 268.24
04/04/19, 12, 264.3466, 268.24
04/04/19, 13, 263.4814, 268.24
04/04/19, 14, 261.751, 268.24
04/04/19, 15, 260.7416, 268.24
04/04/19, 16, 262.0394, 268.24
04/04/19, 17, 258.7228, 268.24
04/04/19, 18, 259.2996, 268.24
04/04/19, 19, 257.7134, 268.24
04/04/19, 20, 258.2902, 268.24
04/04/19, 21, 262.7604, 268.24
04/04/19, 22, 262.9046, 268.24
04/04/19, 23, 263.4814, 268.24
05/04/19, 0, 260.2539, 271.08
05/04/19, 1, 262.1367, 271.08
05/04/19, 2, 260.8815, 271.08
05/04/19, 3, 264.4902, 271.08
05/04/19, 4, 265.7454, 271.08
05/04/19, 5, 264.0195, 271.08
05/04/19, 6, 264.6471, 271.08
05/04/19, 7, 265.5885, 271.08
05/04/19, 8, 263.5488, 271.08
05/04/19, 9, 264.0195, 271.08
05/04/19, 10, 260.097, 271.08
05/04/19, 11, 266.5299, 271.08
05/04/19, 12, 265.4316, 271.08
05/04/19, 13, 266.6868, 271.08
05/04/19, 14, 259.4694, 271.08
05/04/19, 15, 264.0195, 271.08
05/04/19, 16, 262.6074, 271.08
05/04/19, 17, 261.8229, 271.08
05/04/19, 18, 263.235, 271.08
05/04/19, 19, 259.3125, 271.08
05/04/19, 20, 259.9401, 271.08
05/04/19, 21, 260.097, 271.08
05/04/19, 22, 265.5885, 271.08
05/04/19, 23, 263.5488, 271.08
06/04/19, 0, 208.6704, 210.19
06/04/19, 1, 209.1944, 210.19
06/04/19, 2, 208.3822, 210.19
06/04/19, 3, 208.6966, 210.19
06/04/19, 4, 208.4346, 210.19
06/04/19, 5, 208.5656, 210.19
06/04/19, 6, 209.3254, 210.19
06/04/19, 7, 209.2468, 210.19
06/04/19, 8, 208.2512, 210.19
06/04/19, 9, 208.225, 210.19
06/04/19, 10, 209.1944, 210.19
06/04/19, 11, 208.5394, 210.19
06/04/19, 12, 208.5918, 210.19
06/04/19, 13, 209.2468, 210.19
06/04/19, 14, 208.5656, 210.19
06/04/19, 15, 208.2512, 210.19
06/04/19, 16, 208.2774, 210.19
06/04/19, 17, 208.5132, 210.19
06/04/19, 18, 208.5132, 210.19
06/04/19, 19, 208.3298, 210.19
06/04/19, 20, 209.3516, 210.19
06/04/19, 21, 209.2468, 210.19
06/04/19, 22, 209.3516, 210.19
06/04/19, 23, 208.7228, 210.19
07/04/19, 0, 165.8318, 204.62
07/04/19, 1, 165.1135, 204.62
07/04/19, 2, 178.7612, 204.62
07/04/19, 3, 163.6769, 204.62
07/04/19, 4, 178.7612, 204.62
07/04/19, 5, 173.7331, 204.62
07/04/19, 6, 162.9586, 204.62
07/04/19, 7, 165.8318, 204.62
07/04/19, 8, 165.8318, 204.62
07/04/19, 9, 170.8599, 204.62
07/04/19, 10, 162.9586, 204.62
07/04/19, 11, 183.071, 204.62
07/04/19, 12, 185.9442, 204.62
07/04/19, 13, 156.4939, 204.62
07/04/19, 14, 160.8037, 204.62
07/04/19, 15, 157.2122, 204.62
07/04/19, 16, 180.1978, 204.62
07/04/19, 17, 153.6207, 204.62
07/04/19, 18, 181.6344, 204.62
07/04/19, 19, 166.5501, 204.62
07/04/19, 20, 180.1978, 204.62
07/04/19, 21, 166.5501, 204.62
07/04/19, 22, 180.9161, 204.62
07/04/19, 23, 183.7893, 204.62
08/04/19, 0, 180.782, 212.45
08/04/19, 1, 187.0025, 212.45
08/04/19, 2, 183.6095, 212.45
08/04/19, 3, 192.092, 212.45
08/04/19, 4, 191.5265, 212.45
08/04/19, 5, 172.865, 212.45
08/04/19, 6, 193.223, 212.45
08/04/19, 7, 197.1815, 212.45
08/04/19, 8, 170.603, 212.45
08/04/19, 9, 177.9545, 212.45
08/04/19, 10, 176.258, 212.45
08/04/19, 11, 175.127, 212.45
08/04/19, 12, 183.6095, 212.45
08/04/19, 13, 192.092, 212.45
08/04/19, 14, 172.865, 212.45
08/04/19, 15, 176.8235, 212.45
08/04/19, 16, 190.961, 212.45
08/04/19, 17, 197.1815, 212.45
08/04/19, 18, 184.175, 212.45
08/04/19, 19, 186.437, 212.45
08/04/19, 20, 172.2995, 212.45
08/04/19, 21, 196.0505, 212.45
08/04/19, 22, 181.3475, 212.45
08/04/19, 23, 196.616, 212.45
09/04/19, 0, 211.049, 216.73
09/04/19, 1, 214.0206, 216.73
09/04/19, 2, 213.4962, 216.73
09/04/19, 3, 213.3214, 216.73
09/04/19, 4, 211.3112, 216.73
09/04/19, 5, 210.4372, 216.73
09/04/19, 6, 211.049, 216.73
09/04/19, 7, 213.4088, 216.73
09/04/19, 8, 214.2828, 216.73
09/04/19, 9, 213.5836, 216.73
09/04/19, 10, 214.1954, 216.73
09/04/19, 11, 210.612, 216.73
09/04/19, 12, 213.4088, 216.73
09/04/19, 13, 211.6608, 216.73
09/04/19, 14, 211.3986, 216.73
09/04/19, 15, 212.4474, 216.73
09/04/19, 16, 211.6608, 216.73
09/04/19, 17, 214.0206, 216.73
09/04/19, 18, 210.2624, 216.73
09/04/19, 19, 213.3214, 216.73
09/04/19, 20, 211.486, 216.73
09/04/19, 21, 211.3986, 216.73
09/04/19, 22, 210.7868, 216.73
09/04/19, 23, 213.4962, 216.73
10/04/19, 0, 210.2482, 212.38
10/04/19, 1, 207.5996, 212.38
10/04/19, 2, 210.5066, 212.38
10/04/19, 3, 209.6668, 212.38
10/04/19, 4, 207.9226, 212.38
10/04/19, 5, 209.473, 212.38
10/04/19, 6, 210.3774, 212.38
10/04/19, 7, 208.6332, 212.38
10/04/19, 8, 209.4084, 212.38
10/04/19, 9, 209.6022, 212.38
10/04/19, 10, 207.5996, 212.38
10/04/19, 11, 209.2146, 212.38
10/04/19, 12, 210.2482, 212.38
10/04/19, 13, 210.5712, 212.38
10/04/19, 14, 209.2792, 212.38
10/04/19, 15, 208.504, 212.38
10/04/19, 16, 208.3102, 212.38
10/04/19, 17, 210.3128, 212.38
10/04/19, 18, 207.6642, 212.38
10/04/19, 19, 207.535, 212.38
10/04/19, 20, 208.181, 212.38
10/04/19, 21, 207.9226, 212.38
10/04/19, 22, 208.7624, 212.38
10/04/19, 23, 208.504, 212.38
11/04/19, 0, 206.5625, 213.43
11/04/19, 1, 207.1775, 213.43
11/04/19, 2, 208.6125, 213.43
11/04/19, 3, 207.895, 213.43
11/04/19, 4, 210.6625, 213.43
11/04/19, 5, 210.8675, 213.43
11/04/19, 6, 206.46, 213.43
11/04/19, 7, 210.0475, 213.43
11/04/19, 8, 206.5625, 213.43
11/04/19, 9, 209.125, 213.43
11/04/19, 10, 210.8675, 213.43
11/04/19, 11, 205.845, 213.43
11/04/19, 12, 210.6625, 213.43
11/04/19, 13, 210.8675, 213.43
11/04/19, 14, 209.535, 213.43
11/04/19, 15, 207.895, 213.43
11/04/19, 16, 207.9975, 213.43
11/04/19, 17, 210.0475, 213.43
11/04/19, 18, 207.075, 213.43
11/04/19, 19, 210.355, 213.43
11/04/19, 20, 209.945, 213.43
11/04/19, 21, 208.1, 213.43
11/04/19, 22, 209.74, 213.43
11/04/19, 23, 207.7925, 213.43
12/04/19, 0, 209.7293, 215.53
12/04/19, 1, 206.2219, 215.53
12/04/19, 2, 207.3011, 215.53
12/04/19, 3, 209.5944, 215.53
12/04/19, 4, 205.4125, 215.53
12/04/19, 5, 212.0226, 215.53
12/04/19, 6, 211.7528, 215.53
12/04/19, 7, 208.3803, 215.53
12/04/19, 8, 209.7293, 215.53
12/04/19, 9, 207.5709, 215.53
12/04/19, 10, 206.4917, 215.53
12/04/19, 11, 209.4595, 215.53
12/04/19, 12, 210.6736, 215.53
12/04/19, 13, 210.2689, 215.53
12/04/19, 14, 208.2454, 215.53
12/04/19, 15, 210.2689, 215.53
12/04/19, 16, 209.5944, 215.53
12/04/19, 17, 210.134, 215.53
12/04/19, 18, 210.2689, 215.53
12/04/19, 19, 211.6179, 215.53
12/04/19, 20, 207.0313, 215.53
12/04/19, 21, 208.9199, 215.53
12/04/19, 22, 211.8877, 215.53
12/04/19, 23, 211.0783, 215.53
13/04/19, 0, 215.9879, 218.37
13/04/19, 1, 216.1041, 218.37
13/04/19, 2, 216.7432, 218.37
13/04/19, 3, 215.3488, 218.37
13/04/19, 4, 215.6974, 218.37
13/04/19, 5, 216.1622, 218.37
13/04/19, 6, 215.8717, 218.37
13/04/19, 7, 214.9421, 218.37
13/04/19, 8, 216.627, 218.37
13/04/19, 9, 214.8259, 218.37
13/04/19, 10, 214.1868, 218.37
13/04/19, 11, 215.8136, 218.37
13/04/19, 12, 216.5108, 218.37
13/04/19, 13, 214.2449, 218.37
13/04/19, 14, 214.1868, 218.37
13/04/19, 15, 215.5231, 218.37
13/04/19, 16, 216.5689, 218.37
13/04/19, 17, 214.1868, 218.37
13/04/19, 18, 215.6974, 218.37
13/04/19, 19, 214.8259, 218.37
13/04/19, 20, 216.2784, 218.37
13/04/19, 21, 216.5108, 218.37
13/04/19, 22, 214.7678, 218.37
13/04/19, 23, 215.0002, 218.37
14/04/19, 0, 172.1808, 216.44
14/04/19, 1, 129.3047, 216.44
14/04/19, 2, 169.4146, 216.44
14/04/19, 3, 168.0315, 216.44
14/04/19, 4, 176.3301, 216.44
14/04/19, 5, 158.3498, 216.44
14/04/19, 6, 136.2202, 216.44
14/04/19, 7, 127.9216, 216.44
14/04/19, 8, 162.4991, 216.44
14/04/19, 9, 122.3892, 216.44
14/04/19, 10, 170.7977, 216.44
14/04/19, 11, 155.5836, 216.44
14/04/19, 12, 127.9216, 216.44
14/04/19, 13, 179.0963, 216.44
14/04/19, 14, 137.6033, 216.44
14/04/19, 15, 156.9667, 216.44
14/04/19, 16, 116.8568, 216.44
14/04/19, 17, 159.7329, 216.44
14/04/19, 18, 137.6033, 216.44
14/04/19, 19, 173.5639, 216.44
14/04/19, 20, 181.8625, 216.44
14/04/19, 21, 148.6681, 216.44
14/04/19, 22, 169.4146, 216.44
14/04/19, 23, 141.7526, 216.44
15/04/19, 0, 208.022, 222.2
15/04/19, 1, 206.9795, 222.2
15/04/19, 2, 209.8985, 222.2
15/04/19, 3, 211.1495, 222.2
15/04/19, 4, 209.69, 222.2
15/04/19, 5, 214.277, 222.2
15/04/19, 6, 206.9795, 222.2
15/04/19, 7, 209.4815, 222.2
15/04/19, 8, 216.1535, 222.2
15/04/19, 9, 213.2345, 222.2
15/04/19, 10, 216.5705, 222.2
15/04/19, 11, 210.3155, 222.2
15/04/19, 12, 216.9875, 222.2
15/04/19, 13, 214.0685, 222.2
15/04/19, 14, 214.694, 222.2
15/04/19, 15, 213.2345, 222.2
15/04/19, 16, 214.694, 222.2
15/04/19, 17, 213.2345, 222.2
15/04/19, 18, 214.4855, 222.2
15/04/19, 19, 212.8175, 222.2
15/04/19, 20, 214.0685, 222.2
15/04/19, 21, 212.8175, 222.2
15/04/19, 22, 211.1495, 222.2
15/04/19, 23, 212.192, 222.2
16/04/19, 0, 216.1645, 225.18
16/04/19, 1, 216.782, 225.18
16/04/19, 2, 218.6345, 225.18
16/04/19, 3, 218.017, 225.18
16/04/19, 4, 218.511, 225.18
16/04/19, 5, 221.475, 225.18
16/04/19, 6, 218.758, 225.18
16/04/19, 7, 217.029, 225.18
16/04/19, 8, 217.276, 225.18
16/04/19, 9, 219.993, 225.18
16/04/19, 10, 218.264, 225.18
16/04/19, 11, 221.969, 225.18
16/04/19, 12, 216.1645, 225.18
16/04/19, 13, 221.969, 225.18
16/04/19, 14, 221.228, 225.18
16/04/19, 15, 215.9175, 225.18
16/04/19, 16, 218.758, 225.18
16/04/19, 17, 219.1285, 225.18
16/04/19, 18, 219.6225, 225.18
16/04/19, 19, 221.969, 225.18
16/04/19, 20, 220.1165, 225.18
16/04/19, 21, 217.029, 225.18
16/04/19, 22, 218.264, 225.18
16/04/19, 23, 220.6105, 225.18
17/04/19, 0, 220.0987, 223.93
17/04/19, 1, 216.6157, 223.93
17/04/19, 2, 216.7318, 223.93
17/04/19, 3, 216.2674, 223.93
17/04/19, 4, 219.1699, 223.93
17/04/19, 5, 220.9114, 223.93
17/04/19, 6, 221.0275, 223.93
17/04/19, 7, 216.4996, 223.93
17/04/19, 8, 216.1513, 223.93
17/04/19, 9, 218.2411, 223.93
17/04/19, 10, 218.7055, 223.93
17/04/19, 11, 216.964, 223.93
17/04/19, 12, 221.0275, 223.93
17/04/19, 13, 217.6606, 223.93
17/04/19, 14, 219.8665, 223.93
17/04/19, 15, 215.2225, 223.93
17/04/19, 16, 219.5182, 223.93
17/04/19, 17, 217.4284, 223.93
17/04/19, 18, 221.0275, 223.93
17/04/19, 19, 220.447, 223.93
17/04/19, 20, 217.8928, 223.93
17/04/19, 21, 217.1962, 223.93
17/04/19, 22, 220.0987, 223.93
17/04/19, 23, 216.6157, 223.93
18/04/19, 0, 219.328, 222.01
18/04/19, 1, 216.2884, 222.01
18/04/19, 2, 219.775, 222.01
18/04/19, 3, 216.1096, 222.01
18/04/19, 4, 215.752, 222.01
18/04/19, 5, 218.6128, 222.01
18/04/19, 6, 218.7916, 222.01
18/04/19, 7, 217.987, 222.01
18/04/19, 8, 218.6128, 222.01
18/04/19, 9, 216.4672, 222.01
18/04/19, 10, 216.0202, 222.01
18/04/19, 11, 218.7916, 222.01
18/04/19, 12, 216.2884, 222.01
18/04/19, 13, 215.5732, 222.01
18/04/19, 14, 215.8414, 222.01
18/04/19, 15, 218.434, 222.01
18/04/19, 16, 219.4174, 222.01
18/04/19, 17, 215.3944, 222.01
18/04/19, 18, 218.434, 222.01
18/04/19, 19, 217.8976, 222.01
18/04/19, 20, 219.1492, 222.01
18/04/19, 21, 217.0036, 222.01
18/04/19, 22, 218.7022, 222.01
18/04/19, 23, 215.6626, 222.01
19/04/19, 0, 148.478, 217.91
19/04/19, 1, 152.686, 217.91
19/04/19, 2, 164.258, 217.91
19/04/19, 3, 147.426, 217.91
19/04/19, 4, 162.154, 217.91
19/04/19, 5, 147.426, 217.91
19/04/19, 6, 177.934, 217.91
19/04/19, 7, 162.154, 217.91
19/04/19, 8, 143.218, 217.91
19/04/19, 9, 173.726, 217.91
19/04/19, 10, 171.622, 217.91
19/04/19, 11, 156.894, 217.91
19/04/19, 12, 183.194, 217.91
19/04/19, 13, 149.53, 217.91
19/04/19, 14, 142.166, 217.91
19/04/19, 15, 144.27, 217.91
19/04/19, 16, 189.506, 217.91
19/04/19, 17, 140.062, 217.91
19/04/19, 18, 160.05, 217.91
19/04/19, 19, 170.57, 217.91
19/04/19, 20, 170.57, 217.91
19/04/19, 21, 188.454, 217.91
19/04/19, 22, 141.114, 217.91
19/04/19, 23, 141.114, 217.91
20/04/19, 0, 187.3125, 190.12
20/04/19, 1, 182.1467, 190.12
20/04/19, 2, 185.5157, 190.12
20/04/19, 3, 181.8098, 190.12
20/04/19, 4, 182.4836, 190.12
20/04/19, 5, 186.6387, 190.12
20/04/19, 6, 185.4034, 190.12
20/04/19, 7, 184.7296, 190.12
20/04/19, 8, 183.382, 190.12
20/04/19, 9, 187.3125, 190.12
20/04/19, 10, 185.1788, 190.12
20/04/19, 11, 182.259, 190.12
20/04/19, 12, 186.3018, 190.12
20/04/19, 13, 186.6387, 190.12
20/04/19, 14, 182.9328, 190.12
20/04/19, 15, 185.9649, 190.12
20/04/19, 16, 183.8312, 190.12
20/04/19, 17, 184.7296, 190.12
20/04/19, 18, 186.8633, 190.12
20/04/19, 19, 182.3713, 190.12
20/04/19, 20, 183.4943, 190.12
20/04/19, 21, 182.8205, 190.12
20/04/19, 22, 182.7082, 190.12
20/04/19, 23, 184.505, 190.12
21/04/19, 0, 134.0666, 190.28
21/04/19, 1, 114.8357, 190.28
21/04/19, 2, 125.1908, 190.28
21/04/19, 3, 94.1255, 190.28
21/04/19, 4, 94.1255, 190.28
21/04/19, 5, 148.8596, 190.28
21/04/19, 6, 79.3325, 190.28
21/04/19, 7, 120.7529, 190.28
21/04/19, 8, 105.9599, 190.28
21/04/19, 9, 141.4631, 190.28
21/04/19, 10, 116.315, 190.28
21/04/19, 11, 113.3564, 190.28
21/04/19, 12, 79.3325, 190.28
21/04/19, 13, 85.2497, 190.28
21/04/19, 14, 94.1255, 190.28
21/04/19, 15, 95.6048, 190.28
21/04/19, 16, 80.8118, 190.28
21/04/19, 17, 144.4217, 190.28
21/04/19, 18, 134.0666, 190.28
21/04/19, 19, 117.7943, 190.28
21/04/19, 20, 148.8596, 190.28
21/04/19, 21, 114.8357, 190.28
21/04/19, 22, 144.4217, 190.28
21/04/19, 23, 122.2322, 190.28
22/04/19, 0, 194.066, 199.07
22/04/19, 1, 190.9385, 199.07
22/04/19, 2, 191.564, 199.07
22/04/19, 3, 195.1919, 199.07
22/04/19, 4, 191.4389, 199.07
22/04/19, 5, 195.6923, 199.07
22/04/19, 6, 192.1895, 199.07
22/04/19, 7, 190.4381, 199.07
22/04/19, 8, 191.564, 199.07
22/04/19, 9, 195.8174, 199.07
22/04/19, 10, 195.6923, 199.07
22/04/19, 11, 190.5632, 199.07
22/04/19, 12, 194.5664, 199.07
22/04/19, 13, 193.0652, 199.07
22/04/19, 14, 194.8166, 199.07
22/04/19, 15, 195.6923, 199.07
22/04/19, 16, 195.1919, 199.07
22/04/19, 17, 190.6883, 199.07
22/04/19, 18, 193.6907, 199.07
22/04/19, 19, 195.1919, 199.07
22/04/19, 20, 193.6907, 199.07
22/04/19, 21, 194.5664, 199.07
22/04/19, 22, 193.3154, 199.07
22/04/19, 23, 192.4397, 199.07
23/04/19, 0, 192.526, 197.08
23/04/19, 1, 189.5245, 197.08
23/04/19, 2, 192.319, 197.08
23/04/19, 3, 194.389, 197.08
23/04/19, 4, 194.182, 197.08
23/04/19, 5, 193.561, 197.08
23/04/19, 6, 190.7665, 197.08
23/04/19, 7, 189.628, 197.08
23/04/19, 8, 194.4925, 197.08
23/04/19, 9, 190.5595, 197.08
23/04/19, 10, 193.2505, 197.08
23/04/19, 11, 191.1805, 197.08
23/04/19, 12, 191.905, 197.08
23/04/19, 13, 189.421, 197.08
23/04/19, 14, 190.1455, 197.08
23/04/19, 15, 191.5945, 197.08
23/04/19, 16, 189.835, 197.08
23/04/19, 17, 192.112, 197.08
23/04/19, 18, 190.87, 197.08
23/04/19, 19, 192.112, 197.08
23/04/19, 20, 193.6645, 197.08
23/04/19, 21, 192.4225, 197.08
23/04/19, 22, 190.456, 197.08
23/04/19, 23, 189.421, 197.08
24/04/19, 0, 189.8162, 196.22
24/04/19, 1, 184.5618, 196.22
24/04/19, 2, 190.9656, 196.22
24/04/19, 3, 191.9508, 196.22
24/04/19, 4, 187.3532, 196.22
24/04/19, 5, 189.1594, 196.22
24/04/19, 6, 186.2038, 196.22
24/04/19, 7, 186.8606, 196.22
24/04/19, 8, 186.8606, 196.22
24/04/19, 9, 192.115, 196.22
24/04/19, 10, 191.294, 196.22
24/04/19, 11, 186.6964, 196.22
24/04/19, 12, 188.3384, 196.22
24/04/19, 13, 191.1298, 196.22
24/04/19, 14, 189.8162, 196.22
24/04/19, 15, 189.652, 196.22
24/04/19, 16, 189.652, 196.22
24/04/19, 17, 187.3532, 196.22
24/04/19, 18, 186.0396, 196.22
24/04/19, 19, 190.9656, 196.22
24/04/19, 20, 185.0544, 196.22
24/04/19, 21, 185.7112, 196.22
24/04/19, 22, 185.3828, 196.22
24/04/19, 23, 184.2334, 196.22
25/04/19, 0, 193.1788, 198.34
25/04/19, 1, 192.774, 198.34
25/04/19, 2, 192.5716, 198.34
25/04/19, 3, 192.5716, 198.34
25/04/19, 4, 194.5956, 198.34
25/04/19, 5, 193.3812, 198.34
25/04/19, 6, 193.0776, 198.34
25/04/19, 7, 190.9524, 198.34
25/04/19, 8, 191.762, 198.34
25/04/19, 9, 193.3812, 198.34
25/04/19, 10, 191.5596, 198.34
25/04/19, 11, 191.256, 198.34
25/04/19, 12, 191.4584, 198.34
25/04/19, 13, 193.4824, 198.34
25/04/19, 14, 195.1016, 198.34
25/04/19, 15, 194.6968, 198.34
25/04/19, 16, 195.4052, 198.34
25/04/19, 17, 192.6728, 198.34
25/04/19, 18, 193.9884, 198.34
25/04/19, 19, 191.3572, 198.34
25/04/19, 20, 195.304, 198.34
25/04/19, 21, 192.0656, 198.34
25/04/19, 22, 192.0656, 198.34
25/04/19, 23, 193.786, 198.34
26/04/19, 0, 192.855, 198.61
26/04/19, 1, 194.2362, 198.61
26/04/19, 2, 193.5456, 198.61
26/04/19, 3, 192.6248, 198.61
26/04/19, 4, 191.8191, 198.61
26/04/19, 5, 194.2362, 198.61
26/04/19, 6, 193.8909, 198.61
26/04/19, 7, 190.553, 198.61
26/04/19, 8, 192.0493, 198.61
26/04/19, 9, 192.3946, 198.61
26/04/19, 10, 190.4379, 198.61
26/04/19, 11, 193.2003, 198.61
26/04/19, 12, 192.9701, 198.61
26/04/19, 13, 190.2077, 198.61
26/04/19, 14, 194.9268, 198.61
26/04/19, 15, 189.9775, 198.61
26/04/19, 16, 194.3513, 198.61
26/04/19, 17, 193.2003, 198.61
26/04/19, 18, 193.7758, 198.61
26/04/19, 19, 194.2362, 198.61
26/04/19, 20, 193.5456, 198.61
26/04/19, 21, 193.6607, 198.61
26/04/19, 22, 192.855, 198.61
26/04/19, 23, 194.1211, 198.61
27/04/19, 0, 172.6244, 174.95
27/04/19, 1, 172.0772, 174.95
27/04/19, 2, 173.2628, 174.95
27/04/19, 3, 173.2628, 174.95
27/04/19, 4, 171.6668, 174.95
27/04/19, 5, 172.1228, 174.95
27/04/19, 6, 172.6244, 174.95
27/04/19, 7, 172.214, 174.95
27/04/19, 8, 172.898, 174.95
27/04/19, 9, 173.81, 174.95
27/04/19, 10, 172.1228, 174.95
27/04/19, 11, 172.5788, 174.95
27/04/19, 12, 172.1228, 174.95
27/04/19, 13, 172.3508, 174.95
27/04/19, 14, 172.9436, 174.95
27/04/19, 15, 172.1684, 174.95
27/04/19, 16, 171.6668, 174.95
27/04/19, 17, 173.582, 174.95
27/04/19, 18, 172.898, 174.95
27/04/19, 19, 171.6668, 174.95
27/04/19, 20, 173.354, 174.95
27/04/19, 21, 172.4876, 174.95
27/04/19, 22, 172.0772, 174.95
27/04/19, 23, 172.442, 174.95
28/04/19, 0, 133.2506, 174.09
28/04/19, 1, 122.7114, 174.09
28/04/19, 2, 113.4896, 174.09
28/04/19, 3, 87.1416, 174.09
28/04/19, 4, 138.5202, 174.09
28/04/19, 5, 124.0288, 174.09
28/04/19, 6, 133.2506, 174.09
28/04/19, 7, 101.633, 174.09
28/04/19, 8, 102.9504, 174.09
28/04/19, 9, 133.2506, 174.09
28/04/19, 10, 133.2506, 174.09
28/04/19, 11, 84.5068, 174.09
28/04/19, 12, 113.4896, 174.09
28/04/19, 13, 114.807, 174.09
28/04/19, 14, 130.6158, 174.09
28/04/19, 15, 110.8548, 174.09
28/04/19, 16, 81.872, 174.09
28/04/19, 17, 125.3462, 174.09
28/04/19, 18, 122.7114, 174.09
28/04/19, 19, 139.8376, 174.09
28/04/19, 20, 98.9982, 174.09
28/04/19, 21, 97.6808, 174.09
28/04/19, 22, 120.0766, 174.09
28/04/19, 23, 124.0288, 174.09
29/04/19, 0, 176.8954, 181.08
29/04/19, 1, 175.6144, 181.08
29/04/19, 2, 177.237, 181.08
29/04/19, 3, 177.8348, 181.08
29/04/19, 4, 178.4326, 181.08
29/04/19, 5, 177.5786, 181.08
29/04/19, 6, 177.237, 181.08
29/04/19, 7, 175.6998, 181.08
29/04/19, 8, 176.4684, 181.08
29/04/19, 9, 176.4684, 181.08
29/04/19, 10, 175.102, 181.08
29/04/19, 11, 178.0056, 181.08
29/04/19, 12, 174.8458, 181.08
29/04/19, 13, 174.8458, 181.08
29/04/19, 14, 176.0414, 181.08
29/04/19, 15, 176.9808, 181.08
29/04/19, 16, 177.5786, 181.08
29/04/19, 17, 175.7852, 181.08
29/04/19, 18, 176.9808, 181.08
29/04/19, 19, 175.0166, 181.08
29/04/19, 20, 174.8458, 181.08
29/04/19, 21, 176.5538, 181.08
29/04/19, 22, 177.0662, 181.08
29/04/19, 23, 175.102, 181.08
30/04/19, 0, 175.648, 179.92
30/04/19, 1, 177.3568, 179.92
30/04/19, 2, 176.6448, 179.92
30/04/19, 3, 177.9976, 179.92
30/04/19, 4, 176.8584, 179.92
30/04/19, 5, 175.5056, 179.92
30/04/19, 6, 174.6512, 179.92
30/04/19, 7, 175.4344, 179.92
30/04/19, 8, 177.072, 179.92
30/04/19, 9, 174.936, 179.92
30/04/19, 10, 175.5768, 179.92
30/04/19, 11, 176.2176, 179.92
30/04/19, 12, 175.648, 179.92
30/04/19, 13, 177.428, 179.92
30/04/19, 14, 177.5704, 179.92
30/04/19, 15, 177.9264, 179.92
30/04/19, 16, 175.0072, 179.92
30/04/19, 17, 175.292, 179.92
30/04/19, 18, 176.9296, 179.92
30/04/19, 19, 177.2144, 179.92
30/04/19, 20, 174.7224, 179.92
30/04/19, 21, 176.004, 179.92
30/04/19, 22, 177.1432, 179.92
30/04/19, 23, 177.072, 179.92
01/05/19, 0, 87.2878, 174.52
01/05/19, 1, 89.9312, 174.52
01/05/19, 2, 119.0086, 174.52
01/05/19, 3, 136.1907, 174.52
01/05/19, 4, 108.435, 174.52
01/05/19, 5, 119.0086, 174.52
01/05/19, 6, 141.4775, 174.52
01/05/19, 7, 101.8265, 174.52
01/05/19, 8, 129.5822, 174.52
01/05/19, 9, 101.8265, 174.52
01/05/19, 10, 124.2954, 174.52
01/05/19, 11, 96.5397, 174.52
01/05/19, 12, 88.6095, 174.52
01/05/19, 13, 117.6869, 174.52
01/05/19, 14, 121.652, 174.52
01/05/19, 15, 125.6171, 174.52
01/05/19, 16, 96.5397, 174.52
01/05/19, 17, 137.5124, 174.52
01/05/19, 18, 125.6171, 174.52
01/05/19, 19, 115.0435, 174.52
01/05/19, 20, 109.7567, 174.52
01/05/19, 21, 108.435, 174.52
01/05/19, 22, 100.5048, 174.52
01/05/19, 23, 134.869, 174.52
02/05/19, 0, 145.5984, 178.08
02/05/19, 1, 135.4479, 178.08
02/05/19, 2, 142.8916, 178.08
02/05/19, 3, 136.1246, 178.08
02/05/19, 4, 138.1547, 178.08
02/05/19, 5, 130.711, 178.08
02/05/19, 6, 155.7489, 178.08
02/05/19, 7, 159.8091, 178.08
02/05/19, 8, 136.1246, 178.08
02/05/19, 9, 151.6887, 178.08
02/05/19, 10, 157.779, 178.08
02/05/19, 11, 134.0945, 178.08
02/05/19, 12, 145.5984, 178.08
